"farm_id","treatment","country_gadm","province_gadm","district_gadm","gps_lon","gps_lat","nfert_kgha","pfert_kgha","kfert_kgha","blups_tha"
"133","NPK (30P)","Rwanda","Amajyaruguru","Burera",29.877966,-1.4866274,51.4,30,42,21.8859927412132
"133","NPK (40P)","Rwanda","Amajyaruguru","Burera",29.877966,-1.4866274,51.4,40,42,22.9512059606492
"133","NPK (50P)","Rwanda","Amajyaruguru","Burera",29.877966,-1.4866274,51.4,50,42,22.512672459671
"133","NPK (60K)","Rwanda","Amajyaruguru","Burera",29.877966,-1.4866274,51.33,22,60,22.1209109769737
"133","NPK (60N)","Rwanda","Amajyaruguru","Burera",29.877966,-1.4866274,60,22,42,22.5659616152394
"133","NPK (80K)","Rwanda","Amajyaruguru","Burera",29.877966,-1.4866274,51.33,22,80,21.4642072863136
"133","NPK (90N)","Rwanda","Amajyaruguru","Burera",29.877966,-1.4866274,89.9,22,42,24.3347242655458
"133","NPK 17*3_repA","Rwanda","Amajyaruguru","Burera",29.877966,-1.4866274,51,22,42,20.5103749905964
"133","NPK 17*3_repB","Rwanda","Amajyaruguru","Burera",29.877966,-1.4866274,51,22,42,20.6892966142887
"133","PK","Rwanda","Amajyaruguru","Burera",29.877966,-1.4866274,0,22,42,16.0390858648656
"134","Control","Rwanda","Amajyaruguru","Musanze",29.5494868,-1.4918143,0,0,0,13.5906762084277
"134","Increased NPK","Rwanda","Amajyaruguru","Musanze",29.5494868,-1.4918143,89.9,40,60,27.9048159009579
"134","NK","Rwanda","Amajyaruguru","Musanze",29.5494868,-1.4918143,50.6,0,42,20.5421149169458
"134","NP","Rwanda","Amajyaruguru","Musanze",29.5494868,-1.4918143,50.62,22,0,21.3421673990039
"134","NPK (30K)","Rwanda","Amajyaruguru","Musanze",29.5494868,-1.4918143,50.8,22,30,22.4320334552803
"134","NPK (30N)","Rwanda","Amajyaruguru","Musanze",29.5494868,-1.4918143,30.34,22,42,21.3729046377014
"134","NPK (30P)","Rwanda","Amajyaruguru","Musanze",29.5494868,-1.4918143,51.4,30,42,24.2415657419783
"134","NPK (40P)","Rwanda","Amajyaruguru","Musanze",29.5494868,-1.4918143,51.4,40,42,25.3067789614143
"134","NPK (50P)","Rwanda","Amajyaruguru","Musanze",29.5494868,-1.4918143,51.4,50,42,24.8682454604361
"134","NPK (60K)","Rwanda","Amajyaruguru","Musanze",29.5494868,-1.4918143,51.33,22,60,24.4764839777388
"134","NPK (60N)","Rwanda","Amajyaruguru","Musanze",29.5494868,-1.4918143,60,22,42,24.9215346160045
"134","NPK (80K)","Rwanda","Amajyaruguru","Musanze",29.5494868,-1.4918143,51.33,22,80,23.8197802870786
"134","NPK (90N)","Rwanda","Amajyaruguru","Musanze",29.5494868,-1.4918143,89.9,22,42,26.6902972663109
"134","NPK 17*3_repA","Rwanda","Amajyaruguru","Musanze",29.5494868,-1.4918143,51,22,42,22.8659479913615
"134","NPK 17*3_repB","Rwanda","Amajyaruguru","Musanze",29.5494868,-1.4918143,51,22,42,23.0448696150538
"134","PK","Rwanda","Amajyaruguru","Musanze",29.5494868,-1.4918143,0,22,42,18.3946588656307
"135","Control","Rwanda","Iburengerazuba","Rubavu",29.3678927,-1.5146937,0,0,0,3.0099789895866
"135","Increased NPK","Rwanda","Iburengerazuba","Rubavu",29.3678927,-1.5146937,89.9,40,60,17.3241186821167
"135","NK","Rwanda","Iburengerazuba","Rubavu",29.3678927,-1.5146937,50.6,0,42,9.96141769810468
"135","NP","Rwanda","Iburengerazuba","Rubavu",29.3678927,-1.5146937,50.62,22,0,10.7614701801627
"135","NPK (30K)","Rwanda","Iburengerazuba","Rubavu",29.3678927,-1.5146937,50.8,22,30,11.8513362364391
"135","NPK (30N)","Rwanda","Iburengerazuba","Rubavu",29.3678927,-1.5146937,30.34,22,42,10.7922074188602
"135","NPK (30P)","Rwanda","Iburengerazuba","Rubavu",29.3678927,-1.5146937,51.4,30,42,13.6608685231371
"135","NPK (40P)","Rwanda","Iburengerazuba","Rubavu",29.3678927,-1.5146937,51.4,40,42,14.7260817425731
"135","NPK (50P)","Rwanda","Iburengerazuba","Rubavu",29.3678927,-1.5146937,51.4,50,42,14.287548241595
"135","NPK (60K)","Rwanda","Iburengerazuba","Rubavu",29.3678927,-1.5146937,51.33,22,60,13.8957867588976
"135","NPK (60N)","Rwanda","Iburengerazuba","Rubavu",29.3678927,-1.5146937,60,22,42,14.3408373971633
"135","NPK (80K)","Rwanda","Iburengerazuba","Rubavu",29.3678927,-1.5146937,51.33,22,80,13.2390830682375
"135","NPK (90N)","Rwanda","Iburengerazuba","Rubavu",29.3678927,-1.5146937,89.9,22,42,16.1096000474697
"135","NPK 17*3_repA","Rwanda","Iburengerazuba","Rubavu",29.3678927,-1.5146937,51,22,42,12.2852507725204
"135","NPK 17*3_repB","Rwanda","Iburengerazuba","Rubavu",29.3678927,-1.5146937,51,22,42,12.4641723962127
"135","PK","Rwanda","Iburengerazuba","Rubavu",29.3678927,-1.5146937,0,22,42,7.81396164678957
"136","Control","Rwanda","Amajyepfo","Nyamagabe",29.4534823,-2.546767,0,0,0,18.1040840225545
"137","Control","Rwanda","Iburengerazuba","Rubavu",29.3779384,-1.6079354,0,0,0,1.818911661957
"137","Increased NPK","Rwanda","Iburengerazuba","Rubavu",29.3779384,-1.6079354,89.9,40,60,16.1330513544871
"137","NK","Rwanda","Iburengerazuba","Rubavu",29.3779384,-1.6079354,50.6,0,42,8.77035037047508
"137","NP","Rwanda","Iburengerazuba","Rubavu",29.3779384,-1.6079354,50.62,22,0,9.57040285253315
"137","NPK (30K)","Rwanda","Iburengerazuba","Rubavu",29.3779384,-1.6079354,50.8,22,30,10.6602689088095
"137","NPK (30N)","Rwanda","Iburengerazuba","Rubavu",29.3779384,-1.6079354,30.34,22,42,9.60114009123063
"137","NPK (30P)","Rwanda","Iburengerazuba","Rubavu",29.3779384,-1.6079354,51.4,30,42,12.4698011955075
"137","NPK (40P)","Rwanda","Iburengerazuba","Rubavu",29.3779384,-1.6079354,51.4,40,42,13.5350144149435
"137","NPK (50P)","Rwanda","Iburengerazuba","Rubavu",29.3779384,-1.6079354,51.4,50,42,13.0964809139654
"137","NPK (60K)","Rwanda","Iburengerazuba","Rubavu",29.3779384,-1.6079354,51.33,22,60,12.704719431268
"137","NPK (60N)","Rwanda","Iburengerazuba","Rubavu",29.3779384,-1.6079354,60,22,42,13.1497700695338
"137","NPK (80K)","Rwanda","Iburengerazuba","Rubavu",29.3779384,-1.6079354,51.33,22,80,12.0480157406079
"137","NPK (80K)","Rwanda","Iburengerazuba","Rubavu",29.3779384,-1.6079354,51.33,22,80,12.0480157406079
"137","NPK (90N)","Rwanda","Iburengerazuba","Rubavu",29.3779384,-1.6079354,89.9,22,42,14.9185327198401
"137","NPK 17*3_repA","Rwanda","Iburengerazuba","Rubavu",29.3779384,-1.6079354,51,22,42,11.0941834448908
"137","NPK 17*3_repB","Rwanda","Iburengerazuba","Rubavu",29.3779384,-1.6079354,51,22,42,11.2731050685831
"137","PK","Rwanda","Iburengerazuba","Rubavu",29.3779384,-1.6079354,0,22,42,6.62289431915997
"137","PK","Rwanda","Iburengerazuba","Rubavu",29.3779384,-1.6079354,0,22,42,6.62289431915997
"138","Control","Rwanda","Iburengerazuba","Rubavu",29.3480244,-1.5866042,0,0,0,2.48145064721271
"138","Increased NPK","Rwanda","Iburengerazuba","Rubavu",29.3480244,-1.5866042,89.9,40,60,16.7955903397428
"138","NK","Rwanda","Iburengerazuba","Rubavu",29.3480244,-1.5866042,50.6,0,42,9.43288935573079
"138","NK","Rwanda","Iburengerazuba","Rubavu",29.3480244,-1.5866042,50.6,0,42,9.43288935573079
"138","NP","Rwanda","Iburengerazuba","Rubavu",29.3480244,-1.5866042,50.62,22,0,10.2329418377889
"138","NPK (30K)","Rwanda","Iburengerazuba","Rubavu",29.3480244,-1.5866042,50.8,22,30,11.3228078940653
"138","NPK (30N)","Rwanda","Iburengerazuba","Rubavu",29.3480244,-1.5866042,30.34,22,42,10.2636790764863
"138","NPK (30P)","Rwanda","Iburengerazuba","Rubavu",29.3480244,-1.5866042,51.4,30,42,13.1323401807632
"138","NPK (40P)","Rwanda","Iburengerazuba","Rubavu",29.3480244,-1.5866042,51.4,40,42,14.1975534001993
"138","NPK (50P)","Rwanda","Iburengerazuba","Rubavu",29.3480244,-1.5866042,51.4,50,42,13.7590198992211
"138","NPK (60K)","Rwanda","Iburengerazuba","Rubavu",29.3480244,-1.5866042,51.33,22,60,13.3672584165237
"138","NPK (60N)","Rwanda","Iburengerazuba","Rubavu",29.3480244,-1.5866042,60,22,42,13.8123090547895
"138","NPK (60N)","Rwanda","Iburengerazuba","Rubavu",29.3480244,-1.5866042,60,22,42,13.8123090547895
"138","NPK (90N)","Rwanda","Iburengerazuba","Rubavu",29.3480244,-1.5866042,89.9,22,42,15.5810717050958
"138","NPK 17*3_repA","Rwanda","Iburengerazuba","Rubavu",29.3480244,-1.5866042,51,22,42,11.7567224301465
"138","NPK 17*3_repB","Rwanda","Iburengerazuba","Rubavu",29.3480244,-1.5866042,51,22,42,11.9356440538388
"138","PK","Rwanda","Iburengerazuba","Rubavu",29.3480244,-1.5866042,0,22,42,7.28543330441568
"139","Control","Rwanda","Amajyaruguru","Musanze",29.5500633,-1.559425,0,0,0,9.65558778011197
"139","Increased NPK","Rwanda","Amajyaruguru","Musanze",29.5500633,-1.559425,89.9,40,60,23.9697274726421
"139","NK","Rwanda","Amajyaruguru","Musanze",29.5500633,-1.559425,50.6,0,42,16.6070264886301
"139","NP","Rwanda","Amajyaruguru","Musanze",29.5500633,-1.559425,50.62,22,0,17.4070789706881
"139","NPK (30K)","Rwanda","Amajyaruguru","Musanze",29.5500633,-1.559425,50.8,22,30,18.4969450269645
"139","NPK (30N)","Rwanda","Amajyaruguru","Musanze",29.5500633,-1.559425,30.34,22,42,17.4378162093856
"139","NPK (30P)","Rwanda","Amajyaruguru","Musanze",29.5500633,-1.559425,51.4,30,42,20.3064773136625
"139","NPK (40P)","Rwanda","Amajyaruguru","Musanze",29.5500633,-1.559425,51.4,40,42,21.3716905330985
"139","NPK (50P)","Rwanda","Amajyaruguru","Musanze",29.5500633,-1.559425,51.4,50,42,20.9331570321203
"139","NPK (60K)","Rwanda","Amajyaruguru","Musanze",29.5500633,-1.559425,51.33,22,60,20.541395549423
"139","NPK (60N)","Rwanda","Amajyaruguru","Musanze",29.5500633,-1.559425,60,22,42,20.9864461876887
"139","NPK (80K)","Rwanda","Amajyaruguru","Musanze",29.5500633,-1.559425,51.33,22,80,19.8846918587629
"139","NPK (90N)","Rwanda","Amajyaruguru","Musanze",29.5500633,-1.559425,89.9,22,42,22.7552088379951
"139","NPK 17*3_repA","Rwanda","Amajyaruguru","Musanze",29.5500633,-1.559425,51,22,42,18.9308595630457
"139","NPK 17*3_repB","Rwanda","Amajyaruguru","Musanze",29.5500633,-1.559425,51,22,42,19.109781186738
"139","PK","Rwanda","Amajyaruguru","Musanze",29.5500633,-1.559425,0,22,42,14.4595704373149
"14","Control","Rwanda","Amajyaruguru","Gakenke",29.8363888888889,-1.70222222222222,0,0,0,13.0932400398876
"14","Increased NPK","Rwanda","Amajyaruguru","Gakenke",29.8363888888889,-1.70222222222222,89.9,40,60,27.4073797324177
"14","NK","Rwanda","Amajyaruguru","Gakenke",29.8363888888889,-1.70222222222222,50.6,0,42,20.0446787484057
"14","NP","Rwanda","Amajyaruguru","Gakenke",29.8363888888889,-1.70222222222222,50.62,22,0,20.8447312304638
"14","NPK (30K)","Rwanda","Amajyaruguru","Gakenke",29.8363888888889,-1.70222222222222,50.8,22,30,21.9345972867402
"14","NPK (30N)","Rwanda","Amajyaruguru","Gakenke",29.8363888888889,-1.70222222222222,30.34,22,42,20.8754684691613
"14","NPK (30P)","Rwanda","Amajyaruguru","Gakenke",29.8363888888889,-1.70222222222222,51.4,30,42,23.7441295734382
"14","NPK (40P)","Rwanda","Amajyaruguru","Gakenke",29.8363888888889,-1.70222222222222,51.4,40,42,24.8093427928742
"14","NPK (50P)","Rwanda","Amajyaruguru","Gakenke",29.8363888888889,-1.70222222222222,51.4,50,42,24.370809291896
"14","NPK (60K)","Rwanda","Amajyaruguru","Gakenke",29.8363888888889,-1.70222222222222,51.33,22,60,23.9790478091987
"14","NPK (60N)","Rwanda","Amajyaruguru","Gakenke",29.8363888888889,-1.70222222222222,60,22,42,24.4240984474644
"14","NPK (80K)","Rwanda","Amajyaruguru","Gakenke",29.8363888888889,-1.70222222222222,51.33,22,80,23.3223441185385
"14","NPK (90N)","Rwanda","Amajyaruguru","Gakenke",29.8363888888889,-1.70222222222222,89.9,22,42,26.1928610977708
"14","NPK 17*3","Rwanda","Amajyaruguru","Gakenke",29.8363888888889,-1.70222222222222,51,22,42,22.9940400427789
"14","NPK 17*3","Rwanda","Amajyaruguru","Gakenke",29.8363888888889,-1.70222222222222,51,22,42,22.9940400427789
"14","PK","Rwanda","Amajyaruguru","Gakenke",29.8363888888889,-1.70222222222222,0,22,42,17.8972226970906
"140","Control","Rwanda","Amajyaruguru","Musanze",29.5506741,-1.558918,0,0,0,9.50590818605194
"140","Increased NPK","Rwanda","Amajyaruguru","Musanze",29.5506741,-1.558918,89.9,40,60,23.8200478785821
"140","NK","Rwanda","Amajyaruguru","Musanze",29.5506741,-1.558918,50.6,0,42,16.45734689457
"140","NP","Rwanda","Amajyaruguru","Musanze",29.5506741,-1.558918,50.62,22,0,17.2573993766281
"140","NPK (30K)","Rwanda","Amajyaruguru","Musanze",29.5506741,-1.558918,50.8,22,30,18.3472654329045
"140","NPK (30N)","Rwanda","Amajyaruguru","Musanze",29.5506741,-1.558918,30.34,22,42,17.2881366153256
"140","NPK (30P)","Rwanda","Amajyaruguru","Musanze",29.5506741,-1.558918,51.4,30,42,20.1567977196025
"140","NPK (40P)","Rwanda","Amajyaruguru","Musanze",29.5506741,-1.558918,51.4,40,42,21.2220109390385
"140","NPK (50P)","Rwanda","Amajyaruguru","Musanze",29.5506741,-1.558918,51.4,50,42,20.7834774380603
"140","NPK (60K)","Rwanda","Amajyaruguru","Musanze",29.5506741,-1.558918,51.33,22,60,20.391715955363
"140","NPK (60N)","Rwanda","Amajyaruguru","Musanze",29.5506741,-1.558918,60,22,42,20.8367665936287
"140","NPK (80K)","Rwanda","Amajyaruguru","Musanze",29.5506741,-1.558918,51.33,22,80,19.7350122647028
"140","NPK (90N)","Rwanda","Amajyaruguru","Musanze",29.5506741,-1.558918,89.9,22,42,22.6055292439351
"140","NPK 17*3_repA","Rwanda","Amajyaruguru","Musanze",29.5506741,-1.558918,51,22,42,18.7811799689857
"140","NPK 17*3_repB","Rwanda","Amajyaruguru","Musanze",29.5506741,-1.558918,51,22,42,18.960101592678
"140","PK","Rwanda","Amajyaruguru","Musanze",29.5506741,-1.558918,0,22,42,14.3098908432549
"141","Control","Rwanda","Amajyaruguru","Rulindo",30.0438131,-1.6377694,0,0,0,11.8920161896869
"141","Increased NPK","Rwanda","Amajyaruguru","Rulindo",30.0438131,-1.6377694,89.9,40,60,26.206155882217
"141","NK","Rwanda","Amajyaruguru","Rulindo",30.0438131,-1.6377694,50.6,0,42,18.8434548982049
"141","NP","Rwanda","Amajyaruguru","Rulindo",30.0438131,-1.6377694,50.62,22,0,19.643507380263
"141","NPK (30K)","Rwanda","Amajyaruguru","Rulindo",30.0438131,-1.6377694,50.8,22,30,20.7333734365394
"141","NPK (30N)","Rwanda","Amajyaruguru","Rulindo",30.0438131,-1.6377694,30.34,22,42,19.6742446189605
"141","NPK (30P)","Rwanda","Amajyaruguru","Rulindo",30.0438131,-1.6377694,51.4,30,42,22.5429057232374
"141","NPK (40P)","Rwanda","Amajyaruguru","Rulindo",30.0438131,-1.6377694,51.4,40,42,23.6081189426734
"141","NPK (50P)","Rwanda","Amajyaruguru","Rulindo",30.0438131,-1.6377694,51.4,50,42,23.1695854416952
"141","NPK (60K)","Rwanda","Amajyaruguru","Rulindo",30.0438131,-1.6377694,51.33,22,60,22.7778239589979
"141","NPK (60N)","Rwanda","Amajyaruguru","Rulindo",30.0438131,-1.6377694,60,22,42,23.2228745972636
"141","NPK (80K)","Rwanda","Amajyaruguru","Rulindo",30.0438131,-1.6377694,51.33,22,80,22.1211202683378
"141","NPK (90N)","Rwanda","Amajyaruguru","Rulindo",30.0438131,-1.6377694,89.9,22,42,24.99163724757
"141","NPK 17*3_repA","Rwanda","Amajyaruguru","Rulindo",30.0438131,-1.6377694,51,22,42,21.1672879726206
"141","NPK 17*3_repB","Rwanda","Amajyaruguru","Rulindo",30.0438131,-1.6377694,51,22,42,21.3462095963129
"141","PK","Rwanda","Amajyaruguru","Rulindo",30.0438131,-1.6377694,0,22,42,16.6959988468898
"142","Control","Rwanda","Iburengerazuba","Ngororero",29.5505138,-1.7663939,0,0,0,8.83471309172728
"142","Increased NPK","Rwanda","Iburengerazuba","Ngororero",29.5505138,-1.7663939,89.9,40,60,23.1488527842574
"142","NK","Rwanda","Iburengerazuba","Ngororero",29.5505138,-1.7663939,50.6,0,42,15.7861518002454
"142","NP","Rwanda","Iburengerazuba","Ngororero",29.5505138,-1.7663939,50.62,22,0,16.5862042823034
"142","NPK (30K)","Rwanda","Iburengerazuba","Ngororero",29.5505138,-1.7663939,50.8,22,30,17.6760703385798
"142","NPK (30N)","Rwanda","Iburengerazuba","Ngororero",29.5505138,-1.7663939,30.34,22,42,16.6169415210009
"142","NPK (30P)","Rwanda","Iburengerazuba","Ngororero",29.5505138,-1.7663939,51.4,30,42,19.4856026252778
"142","NPK (40P)","Rwanda","Iburengerazuba","Ngororero",29.5505138,-1.7663939,51.4,40,42,20.5508158447138
"142","NPK (50P)","Rwanda","Iburengerazuba","Ngororero",29.5505138,-1.7663939,51.4,50,42,20.1122823437357
"142","NPK (60K)","Rwanda","Iburengerazuba","Ngororero",29.5505138,-1.7663939,51.33,22,60,19.7205208610383
"142","NPK (60N)","Rwanda","Iburengerazuba","Ngororero",29.5505138,-1.7663939,60,22,42,20.165571499304
"142","NPK (80K)","Rwanda","Iburengerazuba","Ngororero",29.5505138,-1.7663939,51.33,22,80,19.0638171703782
"142","NPK (90N)","Rwanda","Iburengerazuba","Ngororero",29.5505138,-1.7663939,89.9,22,42,21.9343341496104
"142","NPK 17*3_repA","Rwanda","Iburengerazuba","Ngororero",29.5505138,-1.7663939,51,22,42,18.109984874661
"142","NPK 17*3_repB","Rwanda","Iburengerazuba","Ngororero",29.5505138,-1.7663939,51,22,42,18.2889064983533
"142","PK","Rwanda","Iburengerazuba","Ngororero",29.5505138,-1.7663939,0,22,42,13.6386957489302
"143","Control","Rwanda","Amajyaruguru","Musanze",29.5433405,-1.5518899,0,0,0,7.66234356603652
"143","Increased NPK","Rwanda","Amajyaruguru","Musanze",29.5433405,-1.5518899,89.9,40,60,21.9764832585666
"143","NK","Rwanda","Amajyaruguru","Musanze",29.5433405,-1.5518899,50.6,0,42,14.6137822745546
"143","NP","Rwanda","Amajyaruguru","Musanze",29.5433405,-1.5518899,50.62,22,0,15.4138347566127
"143","NPK (30K)","Rwanda","Amajyaruguru","Musanze",29.5433405,-1.5518899,50.8,22,30,16.5037008128891
"143","NPK (30N)","Rwanda","Amajyaruguru","Musanze",29.5433405,-1.5518899,30.34,22,42,15.4445719953101
"143","NPK (30P)","Rwanda","Amajyaruguru","Musanze",29.5433405,-1.5518899,51.4,30,42,18.313233099587
"143","NPK (40P)","Rwanda","Amajyaruguru","Musanze",29.5433405,-1.5518899,51.4,40,42,19.3784463190231
"143","NPK (50P)","Rwanda","Amajyaruguru","Musanze",29.5433405,-1.5518899,51.4,50,42,18.9399128180449
"143","NPK (60K)","Rwanda","Amajyaruguru","Musanze",29.5433405,-1.5518899,51.33,22,60,18.5481513353475
"143","NPK (60N)","Rwanda","Amajyaruguru","Musanze",29.5433405,-1.5518899,60,22,42,18.9932019736133
"143","NPK (80K)","Rwanda","Amajyaruguru","Musanze",29.5433405,-1.5518899,51.33,22,80,17.8914476446874
"143","NPK (90N)","Rwanda","Amajyaruguru","Musanze",29.5433405,-1.5518899,89.9,22,42,20.7619646239196
"143","NPK 17*3_repA","Rwanda","Amajyaruguru","Musanze",29.5433405,-1.5518899,51,22,42,16.9376153489703
"143","NPK 17*3_repB","Rwanda","Amajyaruguru","Musanze",29.5433405,-1.5518899,51,22,42,17.1165369726626
"143","PK","Rwanda","Amajyaruguru","Musanze",29.5433405,-1.5518899,0,22,42,12.4663262232395
"144","Control","Rwanda","Amajyaruguru","Rulindo",30.058173,-1.6504456,0,0,0,24.9040639507496
"144","Increased NPK","Rwanda","Amajyaruguru","Rulindo",30.058173,-1.6504456,89.9,40,60,39.2182036432797
"144","NK","Rwanda","Amajyaruguru","Rulindo",30.058173,-1.6504456,50.6,0,42,31.8555026592677
"144","NP","Rwanda","Amajyaruguru","Rulindo",30.058173,-1.6504456,50.62,22,0,32.6555551413257
"144","NPK (30K)","Rwanda","Amajyaruguru","Rulindo",30.058173,-1.6504456,50.8,22,30,33.7454211976021
"144","NPK (30N)","Rwanda","Amajyaruguru","Rulindo",30.058173,-1.6504456,30.34,22,42,32.6862923800232
"144","NPK (30P)","Rwanda","Amajyaruguru","Rulindo",30.058173,-1.6504456,51.4,30,42,35.5549534843001
"144","NPK (40P)","Rwanda","Amajyaruguru","Rulindo",30.058173,-1.6504456,51.4,40,42,36.6201667037361
"144","NPK (50P)","Rwanda","Amajyaruguru","Rulindo",30.058173,-1.6504456,51.4,50,42,36.181633202758
"144","NPK (60K)","Rwanda","Amajyaruguru","Rulindo",30.058173,-1.6504456,51.33,22,60,35.7898717200606
"144","NPK (60N)","Rwanda","Amajyaruguru","Rulindo",30.058173,-1.6504456,60,22,42,36.2349223583263
"144","NPK (80K)","Rwanda","Amajyaruguru","Rulindo",30.058173,-1.6504456,51.33,22,80,35.1331680294005
"144","NPK (90N)","Rwanda","Amajyaruguru","Rulindo",30.058173,-1.6504456,89.9,22,42,38.0036850086327
"144","NPK 17*3_repA","Rwanda","Amajyaruguru","Rulindo",30.058173,-1.6504456,51,22,42,34.1793357336833
"144","NPK 17*3_repB","Rwanda","Amajyaruguru","Rulindo",30.058173,-1.6504456,51,22,42,34.3582573573757
"144","PK","Rwanda","Amajyaruguru","Rulindo",30.058173,-1.6504456,0,22,42,29.7080466079526
"145","Control","Rwanda","Iburengerazuba","Nyabihu",29.5436912,-1.7428327,0,0,0,8.15333154348144
"145","Increased NPK","Rwanda","Iburengerazuba","Nyabihu",29.5436912,-1.7428327,89.9,40,60,22.4674712360116
"145","NK","Rwanda","Iburengerazuba","Nyabihu",29.5436912,-1.7428327,50.6,0,42,15.1047702519995
"145","NP","Rwanda","Iburengerazuba","Nyabihu",29.5436912,-1.7428327,50.62,22,0,15.9048227340576
"145","NPK (30K)","Rwanda","Iburengerazuba","Nyabihu",29.5436912,-1.7428327,50.8,22,30,16.994688790334
"145","NPK (30N)","Rwanda","Iburengerazuba","Nyabihu",29.5436912,-1.7428327,30.34,22,42,15.9355599727551
"145","NPK (30P)","Rwanda","Iburengerazuba","Nyabihu",29.5436912,-1.7428327,51.4,30,42,18.804221077032
"145","NPK (40P)","Rwanda","Iburengerazuba","Nyabihu",29.5436912,-1.7428327,51.4,40,42,19.869434296468
"145","NPK (50P)","Rwanda","Iburengerazuba","Nyabihu",29.5436912,-1.7428327,51.4,50,42,19.4309007954898
"145","NPK (60K)","Rwanda","Iburengerazuba","Nyabihu",29.5436912,-1.7428327,51.33,22,60,19.0391393127925
"145","NPK (60N)","Rwanda","Iburengerazuba","Nyabihu",29.5436912,-1.7428327,60,22,42,19.4841899510582
"145","NPK (80K)","Rwanda","Iburengerazuba","Nyabihu",29.5436912,-1.7428327,51.33,22,80,18.3824356221323
"145","NPK (90N)","Rwanda","Iburengerazuba","Nyabihu",29.5436912,-1.7428327,89.9,22,42,21.2529526013646
"145","NPK 17*3_repA","Rwanda","Iburengerazuba","Nyabihu",29.5436912,-1.7428327,51,22,42,17.4286033264152
"145","NPK 17*3_repB","Rwanda","Iburengerazuba","Nyabihu",29.5436912,-1.7428327,51,22,42,17.6075249501075
"145","PK","Rwanda","Iburengerazuba","Nyabihu",29.5436912,-1.7428327,0,22,42,12.9573142006844
"146","Control","Rwanda","Iburengerazuba","Ngororero",29.5506167,-1.7657814,0,0,0,7.83525967445989
"146","Increased NPK","Rwanda","Iburengerazuba","Ngororero",29.5506167,-1.7657814,89.9,40,60,22.14939936699
"146","NK","Rwanda","Iburengerazuba","Ngororero",29.5506167,-1.7657814,50.6,0,42,14.786698382978
"146","NP","Rwanda","Iburengerazuba","Ngororero",29.5506167,-1.7657814,50.62,22,0,15.586750865036
"146","NPK (30K)","Rwanda","Iburengerazuba","Ngororero",29.5506167,-1.7657814,50.8,22,30,16.6766169213124
"146","NPK (30N)","Rwanda","Iburengerazuba","Ngororero",29.5506167,-1.7657814,30.34,22,42,15.6174881037335
"146","NPK (30P)","Rwanda","Iburengerazuba","Ngororero",29.5506167,-1.7657814,51.4,30,42,18.4861492080104
"146","NPK (40P)","Rwanda","Iburengerazuba","Ngororero",29.5506167,-1.7657814,51.4,40,42,19.5513624274464
"146","NPK (50P)","Rwanda","Iburengerazuba","Ngororero",29.5506167,-1.7657814,51.4,50,42,19.1128289264683
"146","NPK (60K)","Rwanda","Iburengerazuba","Ngororero",29.5506167,-1.7657814,51.33,22,60,18.7210674437709
"146","NPK (60N)","Rwanda","Iburengerazuba","Ngororero",29.5506167,-1.7657814,60,22,42,19.1661180820366
"146","NPK (60N)","Rwanda","Iburengerazuba","Ngororero",29.5506167,-1.7657814,60,22,42,19.1661180820366
"146","NPK (90N)","Rwanda","Iburengerazuba","Ngororero",29.5506167,-1.7657814,89.9,22,42,20.934880732343
"146","NPK 17*3_repA","Rwanda","Iburengerazuba","Ngororero",29.5506167,-1.7657814,51,22,42,17.1105314573936
"146","NPK 17*3_repB","Rwanda","Iburengerazuba","Ngororero",29.5506167,-1.7657814,51,22,42,17.289453081086
"146","PK","Rwanda","Iburengerazuba","Ngororero",29.5506167,-1.7657814,0,22,42,12.6392423316629
"147","Control","Rwanda","Iburengerazuba","Rubavu",29.3279378,-1.5835166,0,0,0,2.78576687949541
"147","Increased NPK","Rwanda","Iburengerazuba","Rubavu",29.3279378,-1.5835166,89.9,40,60,17.0999065720255
"147","NK","Rwanda","Iburengerazuba","Rubavu",29.3279378,-1.5835166,50.6,0,42,9.73720558801348
"147","NP","Rwanda","Iburengerazuba","Rubavu",29.3279378,-1.5835166,50.62,22,0,10.5372580700715
"147","NPK (30K)","Rwanda","Iburengerazuba","Rubavu",29.3279378,-1.5835166,50.8,22,30,11.6271241263479
"147","NPK (30N)","Rwanda","Iburengerazuba","Rubavu",29.3279378,-1.5835166,30.34,22,42,10.567995308769
"147","NPK (30P)","Rwanda","Iburengerazuba","Rubavu",29.3279378,-1.5835166,51.4,30,42,13.4366564130459
"147","NPK (40P)","Rwanda","Iburengerazuba","Rubavu",29.3279378,-1.5835166,51.4,40,42,14.5018696324819
"147","NPK (50P)","Rwanda","Iburengerazuba","Rubavu",29.3279378,-1.5835166,51.4,50,42,14.0633361315038
"147","NPK (60K)","Rwanda","Iburengerazuba","Rubavu",29.3279378,-1.5835166,51.33,22,60,13.6715746488064
"147","NPK (60N)","Rwanda","Iburengerazuba","Rubavu",29.3279378,-1.5835166,60,22,42,14.1166252870722
"147","NPK (80K)","Rwanda","Iburengerazuba","Rubavu",29.3279378,-1.5835166,51.33,22,80,13.0148709581463
"147","NPK (90N)","Rwanda","Iburengerazuba","Rubavu",29.3279378,-1.5835166,89.9,22,42,15.8853879373785
"147","NPK 17*3_repA","Rwanda","Iburengerazuba","Rubavu",29.3279378,-1.5835166,51,22,42,12.0610386624292
